-7.424621202458747682e-01 -6.717514421272201552e-01
-4.901682099772356311e-17 -1.050000000000000044e+00
7.424621202458749902e-01 -6.717514421272200442e-01
9.499999999999999556e-01 6.123233995736766344e-18
7.424621202458749902e-01 6.717514421272200442e-01
5.204748896376251315e-17 1.050000000000000044e+00
-7.424621202458747682e-01 6.717514421272201552e-01
-9.499999999999999556e-01 1.469576158976823799e-16
-7.424621202458751013e-01 -6.717514421272200442e-01
