6.130948630079649219e+176 6.130948630079649219e+176 9.999999999998864242e-01
3.289291111158116793e+139 3.289291111158116793e+139 5.365060628660023753e-38
1.470703476189717173e+115 1.470703464876404490e+115 2.398818769514190267e-62
1.131331266500496959e+107 0.000000000000000000e+00 0.000000000000000000e+00
8.469374079895260351e+116 8.469374078763928886e+116 1.381413316237969862e-60
1.380680402385758067e+146 1.380680402385758067e+146 2.251984946687874185e-31
1.855085531782397288e+154 1.855085531782397288e+154 3.025772427256638947e-23
3.123550120068215949e+159 3.123550120068215949e+159 5.094725642852568189e-18
6.130948630080345425e+176 6.130948630080345425e+176 1.000000000000000000e+00
